redirect_type,old_path,new_slug,redirect_target,redirect_rule,notes,old_url
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v3-5-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v3-5-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v3-5-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v3-6-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v3-6-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v3-6-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v3-7-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v3-7-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v3-7-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v3-8-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v3-8-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v3-8-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v3-9-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v3-9-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v3-9-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v4-0-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v4-0-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v4-0-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v4-1-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v4-1-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v4-1-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v4-2-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v4-2-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v4-2-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/centos/v4-3-x,edge/installation/upgrade-instructions/centos,/docs/edge/installation/upgrade-instructions/centos/,/docs/user-guide/install/edge/upgrade-instructions/centos/v4-3-x/ /docs/edge/installation/upgrade-instructions/centos/ 301,Edge CentOS upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/centos/v4-3-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v3-3-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v3-3-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v3-3-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v3-4-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v3-4-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v3-4-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v3-5-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v3-5-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v3-5-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v3-6-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v3-6-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v3-6-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v3-7-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v3-7-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v3-7-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v3-8-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v3-8-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v3-8-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v3-9-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v3-9-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v3-9-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v4-0-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v4-0-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v4-0-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v4-1-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v4-1-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v4-1-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v4-2-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v4-2-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v4-2-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/docker/v4-3-x,edge/installation/upgrade-instructions/docker,/docs/edge/installation/upgrade-instructions/docker/,/docs/user-guide/install/edge/upgrade-instructions/docker/v4-3-x/ /docs/edge/installation/upgrade-instructions/docker/ 301,Edge Docker upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/docker/v4-3-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v3-3-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-3-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-3-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v3-4-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-4-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-4-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v3-5-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-5-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-5-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v3-6-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-6-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-6-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v3-7-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-7-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-7-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v3-8-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-8-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-8-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v3-9-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-9-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v3-9-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v4-0-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-0-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-0-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v4-1-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-1-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-1-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v4-2-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-2-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-2-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/ubuntu/v4-3-x,edge/installation/upgrade-instructions/ubuntu,/docs/edge/installation/upgrade-instructions/ubuntu/,/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-3-x/ /docs/edge/installation/upgrade-instructions/ubuntu/ 301,Edge Ubuntu upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/ubuntu/v4-3-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/windows/v3-3-x,edge/installation/upgrade-instructions/windows,/docs/edge/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/upgrade-instructions/windows/v3-3-x/ /docs/edge/installation/upgrade-instructions/windows/ 301,Edge Windows upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/windows/v3-3-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/windows/v3-4-x,edge/installation/upgrade-instructions/windows,/docs/edge/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/upgrade-instructions/windows/v3-4-x/ /docs/edge/installation/upgrade-instructions/windows/ 301,Edge Windows upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/windows/v3-4-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/windows/v3-5-x,edge/installation/upgrade-instructions/windows,/docs/edge/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/upgrade-instructions/windows/v3-5-x/ /docs/edge/installation/upgrade-instructions/windows/ 301,Edge Windows upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/windows/v3-5-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/windows/v3-6-x,edge/installation/upgrade-instructions/windows,/docs/edge/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/upgrade-instructions/windows/v3-6-x/ /docs/edge/installation/upgrade-instructions/windows/ 301,Edge Windows upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/windows/v3-6-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/windows/v3-7-x,edge/installation/upgrade-instructions/windows,/docs/edge/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/upgrade-instructions/windows/v3-7-x/ /docs/edge/installation/upgrade-instructions/windows/ 301,Edge Windows upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/windows/v3-7-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/windows/v3-8-x,edge/installation/upgrade-instructions/windows,/docs/edge/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/upgrade-instructions/windows/v3-8-x/ /docs/edge/installation/upgrade-instructions/windows/ 301,Edge Windows upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/windows/v3-8-x/
CONSOLIDATED,user-guide/install/edge/upgrade-instructions/windows/v3-9-x,edge/installation/upgrade-instructions/windows,/docs/edge/installation/upgrade-instructions/windows/,/docs/user-guide/install/edge/upgrade-instructions/windows/v3-9-x/ /docs/edge/installation/upgrade-instructions/windows/ 301,Edge Windows upgrade versions consolidated,https://thingsboard.io/docs/user-guide/install/edge/upgrade-instructions/windows/v3-9-x/
